Duration,Start Time,Profile Name,Country,Bookmark,Latest Bookmark,Supplemental Video Type,Attributes,Device Type,FullTitle,Title,Season,Episode,Genre,Director,Casting,Year_of_Release,Country_of_Origin,Awards,Length,Description,english_title
00:00:35,2023-10-07 23:29:46,Fiona,US (United States),01:07:26,01:07:26,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,The Devil's Plan: Season 1: Episode 5 (Episode 5),The Devil's Plan,1, Episode 5 (Episode 5),Reality,,"CHUU, Jung Hyun-gyu, Lee Seung-hyun, Choi Hyun-joon, Kang Ji-young",2023,KR,,,"It's the ultimate showdown of wits, brains, strategy, and alliances for a chance to win 500 million won.",The Devil's Plan
00:11:02,2023-10-07 19:44:11,Fiona,US (United States),00:11:30,Not latest view,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Destined with You: Limited Series: Episode 11 (Episode 11),Destined with You,, Episode 11 (Episode 11),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:12:50,2023-10-06 19:27:10,Fiona,US (United States),00:57:43,00:57:43,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Destined with You: Limited Series: Episode 10 (Episode 10),Destined with You,, Episode 10 (Episode 10),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:07:31,2023-10-04 18:27:27,Fiona,US (United States),00:44:53,Not latest view,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Destined with You: Limited Series: Episode 10 (Episode 10),Destined with You,, Episode 10 (Episode 10),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:36:33,2023-10-04 07:23:51,Fiona,US (United States),00:37:21,Not latest view,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Destined with You: Limited Series: Episode 10 (Episode 10),Destined with You,, Episode 10 (Episode 10),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:41:21,2023-10-03 15:36:11,Fiona,US (United States),00:59:53,00:59:53,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Destined with You: Limited Series: Episode 9 (Episode 9),Destined with You,, Episode 9 (Episode 9),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:59:07,2023-10-03 14:35:18,Fiona,US (United States),01:01:32,01:01:32,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Destined with You: Limited Series: Episode 8 (Episode 8),Destined with You,, Episode 8 (Episode 8),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:00:02,2023-10-03 08:02:32,Fiona,US (United States),00:00:02,Not latest view,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Destined with You: Limited Series: Episode 8 (Episode 8),Destined with You,, Episode 8 (Episode 8),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:18:30,2023-10-03 07:40:09,Fiona,US (United States),01:09:22,01:09:22,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Destined with You: Limited Series: Episode 7 (Episode 7),Destined with You,, Episode 7 (Episode 7),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:25:07,2023-10-03 07:08:09,Fiona,US (United States),00:50:32,Not latest view,,,Netflix Windows App - Cadmium Windows Mobile,Destined with You: Limited Series: Episode 7 (Episode 7),Destined with You,, Episode 7 (Episode 7),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:06:11,2023-10-03 01:40:27,Fiona,US (United States),00:25:27,Not latest view,,,Netflix Windows App - Cadmium Windows Mobile,Destined with You: Limited Series: Episode 7 (Episode 7),Destined with You,, Episode 7 (Episode 7),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:00:34,2023-10-02 06:40:32,Fiona,US (United States),00:18:31,Not latest view,,,Netflix Windows App - Cadmium Windows Mobile,Destined with You: Limited Series: Episode 7 (Episode 7),Destined with You,, Episode 7 (Episode 7),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:18:32,2023-10-02 06:21:30,Fiona,US (United States),00:18:25,Not latest view,,,Netflix Windows App - Cadmium Windows Mobile,Destined with You: Limited Series: Episode 7 (Episode 7),Destined with You,, Episode 7 (Episode 7),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
01:04:32,2023-10-02 04:45:28,Fiona,US (United States),01:05:43,01:05:43,,,Netflix Windows App - Cadmium Windows Mobile,Destined with You: Limited Series: Episode 6 (Episode 6),Destined with You,, Episode 6 (Episode 6),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:45:44,2023-10-01 20:45:23,Fiona,US (United States),01:06:17,01:06:17,,,Netflix Windows App - Cadmium Windows Mobile,Destined with You: Limited Series: Episode 5 (Episode 5),Destined with You,, Episode 5 (Episode 5),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:09:29,2023-10-01 10:20:15,Fiona,US (United States),00:20:35,Not latest view,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Destined with You: Limited Series: Episode 5 (Episode 5),Destined with You,, Episode 5 (Episode 5),"Drama, Sci-Fi & Fantasy, Comedy",,"Rowoon, Cho Bo-ah, Ha Jun, Yura, Lee Pil-mo",2023,KR,,65 min,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,Destined with You
00:21:19,2023-09-30 13:52:32,Fiona,US (United States),00:22:18,00:22:18,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Unknown Title,Unknown Title,,,Drama,Andrius Venclova,Evgeniy Debil,1988,SU,,1 min,A short film by Andrei Ventslova,Unknown Title
00:20:47,2023-09-30 13:26:40,Fiona,US (United States),00:22:09,00:22:09,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Unknown Title,Unknown Title,,,Drama,Andrius Venclova,Evgeniy Debil,1988,SU,,1 min,A short film by Andrei Ventslova,Unknown Title
00:22:10,2023-09-30 12:56:16,Fiona,US (United States),00:22:10,00:22:10,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,Unknown Title,Unknown Title,,,Drama,Andrius Venclova,Evgeniy Debil,1988,SU,,1 min,A short film by Andrei Ventslova,Unknown Title
00:24:38,2023-09-29 15:55:55,Fiona,TW (Taiwan),00:55:04,00:55:04,,,Netflix Windows App - Cadmium Windows Mobile,The Devil's Plan: Season 1: Episode 3 (Episode 3),The Devil's Plan,1, Episode 3 (Episode 3),Reality,,"CHUU, Jung Hyun-gyu, Lee Seung-hyun, Choi Hyun-joon, Kang Ji-young",2023,KR,,,"It's the ultimate showdown of wits, brains, strategy, and alliances for a chance to win 500 million won.",The Devil's Plan
00:30:08,2023-09-28 16:53:10,Fiona,TW (Taiwan),00:30:26,Not latest view,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,The Devil's Plan: Season 1: Episode 3 (Episode 3),The Devil's Plan,1, Episode 3 (Episode 3),Reality,,"CHUU, Jung Hyun-gyu, Lee Seung-hyun, Choi Hyun-joon, Kang Ji-young",2023,KR,,,"It's the ultimate showdown of wits, brains, strategy, and alliances for a chance to win 500 million won.",The Devil's Plan
00:56:24,2023-09-27 16:08:01,Fiona,TW (Taiwan),00:56:21,00:56:21,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,The Devil's Plan: Season 1: Episode 2 (Episode 2),The Devil's Plan,1, Episode 2 (Episode 2),Reality,,"CHUU, Jung Hyun-gyu, Lee Seung-hyun, Choi Hyun-joon, Kang Ji-young",2023,KR,,,"It's the ultimate showdown of wits, brains, strategy, and alliances for a chance to win 500 million won.",The Devil's Plan
01:08:19,2023-09-27 14:53:00,Fiona,TW (Taiwan),01:08:10,01:08:10,,,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,The Devil's Plan: Season 1: Episode 1 (Episode 1),The Devil's Plan,1, Episode 1 (Episode 1),Reality,,"CHUU, Jung Hyun-gyu, Lee Seung-hyun, Choi Hyun-joon, Kang Ji-young",2023,KR,,,"It's the ultimate showdown of wits, brains, strategy, and alliances for a chance to win 500 million won.",The Devil's Plan
00:12:15,2023-09-14 08:30:11,Fiona,TW (Taiwan),00:13:12,00:13:12,,,Apple iPhone 13 Pro Max,A Time Called You: Limited Series: Episode 3 (Episode 3),A Time Called You,, Episode 3 (Episode 3),Drama,,"Ahn Hyo-seop, Jeon Yeo-been, Kang Hoon, Chang Hyae-jin, Park Hyuk-kwon",2023,KR,,,"A grieving woman magically travels through time to 1998, where she meets a man with an uncanny resemblance to her late love.",A Time Called You
00:00:08,2023-09-14 03:25:48,Fiona,TW (Taiwan),00:00:09,Not latest view,,,Apple iPhone 13 Pro Max,Jujutsu Kaisen: Season 2: Evening Festival (Episode 31),Jujutsu Kaisen,2, Evening Festival (Episode 31),"Animation, Action & Adventure, Sci-Fi & Fantasy",,,2020,JP,,24 min,"Yuji Itadori is a boy with tremendous physical strength, though he lives a completely ordinary high school life. One day, to save a classmate who has been attacked by curses, he eats the finger of Ryomen Sukuna, taking the curse into his own soul. From then on, he shares one body with Ryomen Sukuna. Guided by the most powerful of sorcerers, Satoru Gojo, Itadori is admitted to Tokyo Jujutsu High School, an organization that fights the curses... and thus begins the heroic tale of a boy who became a curse to exorcise a curse, a life from which he could never turn back.",Jujutsu Kaisen
00:00:57,2023-09-12 12:50:28,Fiona,TW (Taiwan),00:00:57,Not latest view,,,Netflix Windows App - Cadmium Windows Mobile,A Time Called You: Limited Series: Episode 3 (Episode 3),A Time Called You,, Episode 3 (Episode 3),Drama,,"Ahn Hyo-seop, Jeon Yeo-been, Kang Hoon, Chang Hyae-jin, Park Hyuk-kwon",2023,KR,,,"A grieving woman magically travels through time to 1998, where she meets a man with an uncanny resemblance to her late love.",A Time Called You
00:00:11,2023-09-12 11:46:52,Fiona,TW (Taiwan),00:00:11,Not latest view,,,Netflix Windows App - Cadmium Windows Mobile,A Time Called You: Limited Series: Episode 3 (Episode 3),A Time Called You,, Episode 3 (Episode 3),Drama,,"Ahn Hyo-seop, Jeon Yeo-been, Kang Hoon, Chang Hyae-jin, Park Hyuk-kwon",2023,KR,,,"A grieving woman magically travels through time to 1998, where she meets a man with an uncanny resemblance to her late love.",A Time Called You
00:10:11,2023-09-12 11:34:44,Fiona,TW (Taiwan),00:50:26,00:50:26,,,Netflix Windows App - Cadmium Windows Mobile,A Time Called You: Limited Series: Episode 2 (Episode 2),A Time Called You,, Episode 2 (Episode 2),Drama,,"Ahn Hyo-seop, Jeon Yeo-been, Kang Hoon, Chang Hyae-jin, Park Hyuk-kwon",2023,KR,,,"A grieving woman magically travels through time to 1998, where she meets a man with an uncanny resemblance to her late love.",A Time Called You
00:00:16,2023-09-12 09:45:53,Fiona,TW (Taiwan),00:39:47,Not latest view,,,Netflix Windows App - Cadmium Windows Mobile,A Time Called You: Limited Series: Episode 2 (Episode 2),A Time Called You,, Episode 2 (Episode 2),Drama,,"Ahn Hyo-seop, Jeon Yeo-been, Kang Hoon, Chang Hyae-jin, Park Hyuk-kwon",2023,KR,,,"A grieving woman magically travels through time to 1998, where she meets a man with an uncanny resemblance to her late love.",A Time Called You
00:23:08,2023-09-12 07:01:43,Fiona,TW (Taiwan),00:39:33,Not latest view,,,Netflix Windows App - Cadmium Windows Mobile,A Time Called You: Limited Series: Episode 2 (Episode 2),A Time Called You,, Episode 2 (Episode 2),Drama,,"Ahn Hyo-seop, Jeon Yeo-been, Kang Hoon, Chang Hyae-jin, Park Hyuk-kwon",2023,KR,,,"A grieving woman magically travels through time to 1998, where she meets a man with an uncanny resemblance to her late love.",A Time Called You
00:28:20,2023-09-11 17:59:38,Fiona,TW (Taiwan),00:30:27,00:30:27,,,Apple iPhone 13 Pro Max,When I Fly Towards You:  1: When I Fly Towards You (Episode 24),When I Fly Towards You,1, When I Fly Towards You (Episode 24),"Drama, Comedy",Shuang Yuan,"Zhou Yiran, Zhang Miaoyi, Jiang Zhinan, Bian Tianyang, Guo Zhe",2023,CN,,30 min,"Set off by a sweet chance encounter, 16-year-old Su Zaizai finds herself helplessly drawn to Zhang Lurang — her smart, charming yet distant schoolmate.",When I Fly Towards You
00:24:35,2023-09-11 17:33:30,Fiona,TW (Taiwan),00:30:17,00:30:17,,,Apple iPhone 13 Pro Max,When I Fly Towards You:  1: You Have Always Been My Favorite (Episode 23),When I Fly Towards You,1, You Have Always Been My Favorite (Episode 23),"Drama, Comedy",Shuang Yuan,"Zhou Yiran, Zhang Miaoyi, Jiang Zhinan, Bian Tianyang, Guo Zhe",2023,CN,,30 min,"Set off by a sweet chance encounter, 16-year-old Su Zaizai finds herself helplessly drawn to Zhang Lurang — her smart, charming yet distant schoolmate.",When I Fly Towards You
00:04:46,2023-09-11 16:59:06,Fiona,TW (Taiwan),00:06:02,Not latest view,,,Apple iPhone 13 Pro Max,When I Fly Towards You:  1: You Have Always Been My Favorite (Episode 23),When I Fly Towards You,1, You Have Always Been My Favorite (Episode 23),"Drama, Comedy",Shuang Yuan,"Zhou Yiran, Zhang Miaoyi, Jiang Zhinan, Bian Tianyang, Guo Zhe",2023,CN,,30 min,"Set off by a sweet chance encounter, 16-year-old Su Zaizai finds herself helplessly drawn to Zhang Lurang — her smart, charming yet distant schoolmate.",When I Fly Towards You
00:27:58,2023-09-11 16:25:55,Fiona,TW (Taiwan),00:30:22,00:30:22,,,Apple iPhone 13 Pro Max,When I Fly Towards You:  1: I Have Someone Who Listens to My Problems (Episode 22),When I Fly Towards You,1, I Have Someone Who Listens to My Problems (Episode 22),"Drama, Comedy",Shuang Yuan,"Zhou Yiran, Zhang Miaoyi, Jiang Zhinan, Bian Tianyang, Guo Zhe",2023,CN,,30 min,"Set off by a sweet chance encounter, 16-year-old Su Zaizai finds herself helplessly drawn to Zhang Lurang — her smart, charming yet distant schoolmate.",When I Fly Towards You
00:32:01,2023-09-11 15:46:34,Fiona,TW (Taiwan),00:33:15,00:33:15,,,Apple iPhone 13 Pro Max,"When I Fly Towards You:  1: From Now On, Someone Will Share Your Happiness (Episode 21)",When I Fly Towards You,1," From Now On, Someone Will Share Your Happiness (Episode 21)","Drama, Comedy",Shuang Yuan,"Zhou Yiran, Zhang Miaoyi, Jiang Zhinan, Bian Tianyang, Guo Zhe",2023,CN,,30 min,"Set off by a sweet chance encounter, 16-year-old Su Zaizai finds herself helplessly drawn to Zhang Lurang — her smart, charming yet distant schoolmate.",When I Fly Towards You
00:34:12,2023-09-11 15:11:28,Fiona,TW (Taiwan),00:35:26,00:35:26,,,Apple iPhone 13 Pro Max,"When I Fly Towards You:  1: Copy and Paste, I've Learned It (Episode 20)",When I Fly Towards You,1," Copy and Paste, I've Learned It (Episode 20)","Drama, Comedy",Shuang Yuan,"Zhou Yiran, Zhang Miaoyi, Jiang Zhinan, Bian Tianyang, Guo Zhe",2023,CN,,30 min,"Set off by a sweet chance encounter, 16-year-old Su Zaizai finds herself helplessly drawn to Zhang Lurang — her smart, charming yet distant schoolmate.",When I Fly Towards You
00:24:21,2023-09-11 14:46:27,Fiona,TW (Taiwan),00:41:40,00:41:40,,,Apple iPhone 13 Pro Max,When I Fly Towards You:  1: Go and See a Brighter Light (Episode 19),When I Fly Towards You,1, Go and See a Brighter Light (Episode 19),"Drama, Comedy",Shuang Yuan,"Zhou Yiran, Zhang Miaoyi, Jiang Zhinan, Bian Tianyang, Guo Zhe",2023,CN,,30 min,"Set off by a sweet chance encounter, 16-year-old Su Zaizai finds herself helplessly drawn to Zhang Lurang — her smart, charming yet distant schoolmate.",When I Fly Towards You
00:15:09,2023-09-11 06:32:21,Fiona,TW (Taiwan),00:16:49,Not latest view,,,Netflix Windows App - Cadmium Windows Mobile,When I Fly Towards You:  1: Go and See a Brighter Light (Episode 19),When I Fly Towards You,1, Go and See a Brighter Light (Episode 19),"Drama, Comedy",Shuang Yuan,"Zhou Yiran, Zhang Miaoyi, Jiang Zhinan, Bian Tianyang, Guo Zhe",2023,CN,,30 min,"Set off by a sweet chance encounter, 16-year-old Su Zaizai finds herself helplessly drawn to Zhang Lurang — her smart, charming yet distant schoolmate.",When I Fly Towards You
00:00:52,2023-09-09 16:40:39,Fiona,TW (Taiwan),00:16:27,Not latest view,,,Apple iPhone 13 Pro Max,A Time Called You: Limited Series: Episode 2 (Episode 2),A Time Called You,, Episode 2 (Episode 2),Drama,,"Ahn Hyo-seop, Jeon Yeo-been, Kang Hoon, Chang Hyae-jin, Park Hyuk-kwon",2023,KR,,,"A grieving woman magically travels through time to 1998, where she meets a man with an uncanny resemblance to her late love.",A Time Called You
