"Duration","Start Time","Profile Name","Country","Bookmark","Latest Bookmark","Supplemental Video Type","Attributes","Device Type","Title"
"00:25:28","2025-09-20 01:41:01","Celine","TW (Taiwan)","01:26:21","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 10 集（第 10 集）"
"00:00:07","2025-09-20 01:40:25","Celine","TW (Taiwan)","00:00:17","00:00:17","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 6 集（第 6 集）"
"00:41:17","2025-09-20 00:55:41","Celine","TW (Taiwan)","01:27:17","01:27:17","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 5 集（第 5 集）"
"00:41:32","2025-09-20 00:08:30","Celine","TW (Taiwan)","01:30:06","01:30:06","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 4 集（第 4 集）"
"00:00:06","2025-09-20 00:06:59","Celine","TW (Taiwan)","01:17:24","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 5 集（第 5 集）"
"00:00:05","2025-09-20 00:06:34","Celine","TW (Taiwan)","01:17:19","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 5 集（第 5 集）"
"00:00:13","2025-09-20 00:05:35","Celine","TW (Taiwan)","01:19:08","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 5 集（第 5 集）"
"00:00:11","2025-09-20 00:04:45","Celine","TW (Taiwan)","00:00:21","Not latest view","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 6 集（第 6 集）"
"00:00:14","2025-09-20 00:04:22","Celine","TW (Taiwan)","01:27:30","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 5 集（第 5 集）"
"00:30:26","2025-09-19 23:31:23","Celine","TW (Taiwan)","01:20:59","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 3 集（第 3 集）"
"00:00:55","2025-09-19 23:30:05","Celine","TW (Taiwan)","00:01:53","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 4 集（第 4 集）"
"00:01:36","2025-09-19 23:26:53","Celine","TW (Taiwan)","01:08:49","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 2 集（第 2 集）"
"00:00:04","2025-09-19 23:26:26","Celine","TW (Taiwan)","00:00:04","Not latest view","HOOK","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","迷你影集（預告 2）：《妳和其餘的一切》"
"00:00:17","2025-09-19 23:25:56","Celine","TW (Taiwan)","00:00:17","Not latest view","TRAILER","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","預告：《暴君的廚師》"
"00:00:50","2025-09-19 14:33:58","Santo","TW (Taiwan)","00:00:50","00:00:50","HOOK","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Cliffhanger Clip: Ankahi Kahaniya"
"00:00:51","2025-09-19 14:33:05","Santo","TW (Taiwan)","00:00:51","00:00:51","HOOK","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Saiyaara_hook_01"
"00:00:08","2025-09-19 14:28:09","Santo","TW (Taiwan)","00:00:09","00:00:09","TEASER_TRAILER","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 1 Teaser 2: The Five Juanas"
"00:02:47","2025-09-19 14:23:46","Santo","TW (Taiwan)","00:20:24","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Fatal Seduction: Season 2: Remember To Forget (Episode 5)"
"00:17:34","2025-09-18 17:14:24","Santo","TW (Taiwan)","00:17:35","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Fatal Seduction: Season 2: Remember To Forget (Episode 5)"
"00:06:32","2025-09-18 17:07:48","Santo","TW (Taiwan)","00:26:49","00:26:49","","","Apple iPhone 16 Pro Max iPhone","Fatal Seduction: Season 2: Twenty Four Hours (Episode 4)"
"00:20:14","2025-09-18 12:57:15","Santo","MO (Macau)","00:20:15","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Fatal Seduction: Season 2: Twenty Four Hours (Episode 4)"
"00:00:20","2025-09-18 12:15:17","Santo","MO (Macau)","00:00:21","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Fatal Seduction: Season 2: Twenty Four Hours (Episode 4)"
"00:28:30","2025-09-18 11:46:35","Santo","MO (Macau)","00:27:54","00:27:54","","","Apple iPhone 16 Pro Max iPhone","Fatal Seduction: Season 2: Sand Through The Fingers (Episode 3)"
"00:25:35","2025-09-18 11:20:52","Santo","MO (Macau)","00:31:04","00:31:04","","","Apple iPhone 16 Pro Max iPhone","Fatal Seduction: Season 2: Tearing Down The Walls (Episode 2)"
"00:04:43","2025-09-18 11:06:54","Santo","MO (Macau)","00:05:27","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Fatal Seduction: Season 2: Tearing Down The Walls (Episode 2)"
"00:00:02","2025-09-18 11:06:38","Santo","MO (Macau)","00:41:31","00:41:31","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Tragedy at the coffee axis (Episode 10)"
"00:30:02","2025-09-18 10:35:53","Santo","MO (Macau)","00:30:14","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Toy Boy: Season 1: Pilot (Episode 1)"
"00:01:19","2025-09-18 01:08:01","Fiona","US (United States)","01:10:18","Not latest view","","","Edge OSS - Windows (Cadmium)","Bon Appétit, Your Majesty: Limited Series: Course N° 4 **** and Spinach Doenjang Soup (Episode 4)"
"00:44:29","2025-09-17 17:07:46","Santo","VN (Vietnam)","00:43:47","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Tragedy at the coffee axis (Episode 10)"
"00:05:38","2025-09-17 17:02:04","Santo","VN (Vietnam)","00:42:12","00:42:12","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Painful reality (Episode 9)"
"00:00:04","2025-09-17 16:13:27","Celine","TW (Taiwan)","00:00:04","00:00:04","HOOK","Autoplayed: user action: None; ","Chrome PC (Cadmium)","The Tale of Rose: Season 1_hook_01_16x9"
"00:01:30","2025-09-17 14:14:16","Santo","VN (Vietnam)","00:01:30","00:01:30","TRAILER","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 2 Trailer: Toy Boy"
"00:00:06","2025-09-17 14:13:48","Santo","VN (Vietnam)","00:00:06","00:00:06","HOOK","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Limited Series Clip : Secrets We Keep"
"00:00:06","2025-09-17 14:13:30","Santo","VN (Vietnam)","00:00:06","00:00:06","TRAILER","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 1 Trailer 2: Hache"
"00:00:22","2025-09-17 14:11:31","Santo","VN (Vietnam)","00:00:22","00:00:22","HOOK","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","She: Season 1 PVS Clip 1"
"00:00:06","2025-09-17 14:10:15","Santo","VN (Vietnam)","00:00:07","00:00:07","TRAILER","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 2 Trailer: Beauty in Black"
"00:10:14","2025-09-17 13:58:13","Santo","VN (Vietnam)","00:36:32","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Painful reality (Episode 9)"
"00:25:22","2025-09-17 13:31:56","Santo","VN (Vietnam)","00:26:16","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Painful reality (Episode 9)"
"00:38:57","2025-09-17 12:52:55","Santo","VN (Vietnam)","00:41:21","00:41:21","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Fabrizio's hunt (Episode 8)"
"00:08:41","2025-09-17 12:44:05","Santo","VN (Vietnam)","00:41:58","00:41:58","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Fabrizio's anger is unleashed (Episode 7)"
"00:20:34","2025-09-16 19:07:52","Fiona","US (United States)","01:09:00","Not latest view","","","Edge OSS - Windows (Cadmium)","Bon Appétit, Your Majesty: Limited Series: Course N° 4 **** and Spinach Doenjang Soup (Episode 4)"
"00:08:54","2025-09-16 11:54:55","Celine","TW (Taiwan)","01:07:39","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 2 集（第 2 集）"
"00:00:23","2025-09-16 11:54:03","Celine","TW (Taiwan)","00:00:23","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 1 集（第 1 集）"
"00:00:09","2025-09-16 11:53:37","Celine","TW (Taiwan)","00:00:09","00:00:09","HOOK","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","迷你影集（預告）：《歡迎來到王之國》"
"00:00:09","2025-09-16 11:53:13","Celine","TW (Taiwan)","00:00:09","Not latest view","HOOK","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","迷你影集（預告）：《歡迎來到王之國》"
"00:47:22","2025-09-16 08:57:39","Fiona","US (United States)","00:48:30","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Bon Appétit, Your Majesty: Limited Series: Course N° 4 **** and Spinach Doenjang Soup (Episode 4)"
"01:18:02","2025-09-16 07:28:00","Fiona","US (United States)","01:19:19","01:19:19","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Bon Appétit, Your Majesty: Limited Series: Course N° 3 Haute Cuisine (Episode 3)"
"00:00:02","2025-09-16 07:27:53","Fiona","US (United States)","00:00:56","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Bon Appétit, Your Majesty: Limited Series: Course N° 4 **** and Spinach Doenjang Soup (Episode 4)"
"00:00:07","2025-09-16 07:27:41","Fiona","US (United States)","00:00:54","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Bon Appétit, Your Majesty: Limited Series: Course N° 4 **** and Spinach Doenjang Soup (Episode 4)"
"00:00:04","2025-09-16 07:27:31","Fiona","US (United States)","00:03:00","00:03:00","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Bon Appétit, Your Majesty: Limited Series: Course N° 2 Sous Vide Cuisine (Episode 2)"
"00:21:11","2025-09-16 07:01:00","Fiona","US (United States)","01:18:05","Not latest view","","","Edge OSS - Windows (Cadmium)","Bon Appétit, Your Majesty: Limited Series: Course N° 2 Sous Vide Cuisine (Episode 2)"
"00:09:49","2025-09-16 06:16:14","Fiona","US (United States)","00:56:58","Not latest view","","","Edge OSS - Windows (Cadmium)","Bon Appétit, Your Majesty: Limited Series: Course N° 2 Sous Vide Cuisine (Episode 2)"
"00:44:47","2025-09-16 03:41:57","Fiona","US (United States)","00:47:22","Not latest view","","","Edge OSS - Windows (Cadmium)","Bon Appétit, Your Majesty: Limited Series: Course N° 2 Sous Vide Cuisine (Episode 2)"
"00:02:11","2025-09-15 21:37:40","Fiona","US (United States)","00:02:56","Not latest view","","","Edge OSS - Windows (Cadmium)","Bon Appétit, Your Majesty: Limited Series: Course N° 2 Sous Vide Cuisine (Episode 2)"
"00:23:49","2025-09-15 21:09:43","Fiona","US (United States)","01:18:16","01:18:16","","","Edge OSS - Windows (Cadmium)","Bon Appétit, Your Majesty: Limited Series: Course Nº 1 Gochujang Butter Bibimbap (Episode 1)"
"00:00:07","2025-09-15 21:09:19","Fiona","US (United States)","00:00:07","00:00:07","TRAILER","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Trailer: Canelo Álvarez vs. Terence Crawford"
"00:14:06","2025-09-15 17:44:21","Santo","VN (Vietnam)","00:33:17","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Fabrizio's anger is unleashed (Episode 7)"
"01:21:41","2025-09-15 12:58:04","Celine","TW (Taiwan)","01:49:40","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 16 集（第 16 集）"
"00:27:50","2025-09-15 11:33:12","Celine","TW (Taiwan)","00:28:00","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 16 集（第 16 集）"
"01:19:08","2025-09-15 10:13:40","Celine","TW (Taiwan)","01:27:15","01:27:15","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 15 集（第 15 集）"
"01:08:24","2025-09-15 09:04:26","Celine","TW (Taiwan)","01:25:31","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 14 集（第 14 集）"
"00:02:49","2025-09-15 07:22:02","Fiona","US (United States)","00:48:25","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Bon Appétit, Your Majesty: Limited Series: Course Nº 1 Gochujang Butter Bibimbap (Episode 1)"
"00:08:29","2025-09-15 06:55:49","Fiona","US (United States)","00:45:36","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Bon Appétit, Your Majesty: Limited Series: Course Nº 1 Gochujang Butter Bibimbap (Episode 1)"
"00:13:17","2025-09-15 06:17:55","Fiona","US (United States)","00:36:17","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Bon Appétit, Your Majesty: Limited Series: Course Nº 1 Gochujang Butter Bibimbap (Episode 1)"
"00:04:30","2025-09-15 06:13:10","Fiona","US (United States)","00:26:53","00:26:53","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","My Life With the Walter Boys: Season 2: A Night to Remember (Episode 5)"
"00:21:10","2025-09-15 05:40:19","Fiona","US (United States)","00:23:20","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Bon Appétit, Your Majesty: Limited Series: Course Nº 1 Gochujang Butter Bibimbap (Episode 1)"
"00:21:24","2025-09-15 05:16:59","Fiona","US (United States)","00:22:53","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","My Life With the Walter Boys: Season 2: A Night to Remember (Episode 5)"
"00:03:47","2025-09-15 04:48:48","Celine","TW (Taiwan)","00:14:18","Not latest view","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 14 集（第 14 集）"
"00:52:13","2025-09-15 03:51:33","Celine","TW (Taiwan)","01:28:22","Not latest view","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 13 集（第 13 集）"
"00:43:23","2025-09-15 03:03:20","Celine","TW (Taiwan)","01:32:29","Not latest view","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 12 集（第 12 集）"
"00:49:12","2025-09-15 02:11:40","Celine","TW (Taiwan)","01:25:23","Not latest view","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 11 集（第 11 集）"
"00:58:00","2025-09-15 01:12:13","Celine","TW (Taiwan)","01:26:22","Not latest view","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 10 集（第 10 集）"
"01:00:30","2025-09-15 00:08:56","Celine","TW (Taiwan)","01:26:43","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 9 集（第 9 集）"
"00:00:04","2025-09-15 00:08:34","Celine","TW (Taiwan)","00:31:24","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 9 集（第 9 集）"
"00:00:17","2025-09-15 00:07:00","Celine","TW (Taiwan)","00:01:12","00:01:12","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 7 集（第 7 集）"
"00:16:32","2025-09-14 23:37:22","Santo","VN (Vietnam)","00:19:09","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Fabrizio's anger is unleashed (Episode 7)"
"00:00:09","2025-09-14 23:36:45","Santo","VN (Vietnam)","00:00:09","00:00:09","HOOK","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 1 Plot Clip: Remarriage & Desires"
"00:38:20","2025-09-14 15:32:16","Celine","TW (Taiwan)","01:26:27","01:26:27","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 8 集（第 8 集）"
"00:00:43","2025-09-14 15:22:38","Santo","VN (Vietnam)","00:01:35","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Fabrizio's anger is unleashed (Episode 7)"
"00:22:00","2025-09-14 15:00:32","Santo","VN (Vietnam)","00:42:32","00:42:32","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: The macabre plan of Jorge (Episode 6)"
"01:00:45","2025-09-14 14:29:55","Celine","TW (Taiwan)","01:23:35","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 7 集（第 7 集）"
"00:01:40","2025-09-14 14:26:33","Celine","TW (Taiwan)","00:01:40","00:01:40","HOOK","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","迷你影集（預告 4）：《妳和其餘的一切》"
"00:18:15","2025-09-14 14:05:14","Santo","VN (Vietnam)","00:20:30","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: The macabre plan of Jorge (Episode 6)"
"00:20:31","2025-09-14 10:38:16","Santo","VN (Vietnam)","00:41:49","00:41:49","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Jorge knows is betrayed (Episode 5)"
"00:06:03","2025-09-14 10:14:17","Santo","VN (Vietnam)","00:21:59","Not latest view","","","Apple iPhone 16 Pro Max iPhone","Playing with Fire: Season 1: Jorge knows is betrayed (Episode 5)"
"00:00:10","2025-09-14 10:13:24","Santo","VN (Vietnam)","00:00:10","00:00:10","TEASER_TRAILER","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 5 Teaser: You"
"00:00:06","2025-09-14 10:12:13","Santo","VN (Vietnam)","00:00:06","Not latest view","TEASER_TRAILER","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 1 Teaser 2: The Five Juanas"
"00:00:10","2025-09-14 10:09:42","Santo","VN (Vietnam)","00:00:10","00:00:10","TRAILER","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 1 Trailer: Olympo"
"00:00:05","2025-09-14 10:09:24","Santo","VN (Vietnam)","00:00:05","Not latest view","TEASER_TRAILER","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 5 Teaser: You"
"00:00:36","2025-09-14 10:00:42","Santo","VN (Vietnam)","00:00:36","Not latest view","TEASER_TRAILER","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Season 1 Teaser 2: The Five Juanas"
"00:00:09","2025-09-14 10:00:09","Santo","VN (Vietnam)","00:00:10","00:00:10","HOOK","Autoplayed: user action: None; ","Apple iPhone 16 Pro Max iPhone","Limited Series Clip: Deceitful Love"
"00:27:51","2025-09-14 05:17:34","Celine","TW (Taiwan)","01:19:38","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 6 集（第 6 集）"
"00:21:53","2025-09-14 01:42:42","Celine","TW (Taiwan)","00:32:18","Not latest view","","Autoplayed: user action: User_Interaction; ","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 6 集（第 6 集）"
"00:50:43","2025-09-14 00:49:38","Celine","TW (Taiwan)","01:27:17","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 5 集（第 5 集）"
"00:31:31","2025-09-14 00:16:08","Celine","TW (Taiwan)","01:31:02","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 4 集（第 4 集）"
"00:03:53","2025-09-14 00:11:49","Celine","TW (Taiwan)","00:04:49","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 5 集（第 5 集）"
"00:00:03","2025-09-14 00:10:33","Celine","TW (Taiwan)","00:31:24","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","淚之女王：迷你影集：第 9 集（第 9 集）"
